558	129	-1	MODEL
559	129	-1	RIGHT_UTR
560	129	-1	EXON
561	129	-1	CDS
562	129	-1	LEFT_UTR
563	130	-1	MODEL
564	130	-1	RIGHT_UTR
565	130	-1	EXON
566	130	-1	CDS
567	130	-1	LEFT_UTR
568	131	-1	MODEL
569	131	-1	RIGHT_UTR
570	131	-1	EXON
571	131	-1	CDS
572	131	-1	LEFT_UTR
573	132	-1	MODEL
574	132	-1	EXON
575	132	-1	RIGHT_UTR
576	132	-1	CDS
577	132	-1	LEFT_UTR
578	133	-1	MODEL
579	133	-1	RIGHT_UTR
580	133	-1	CDS
581	133	-1	EXON
582	133	-1	LEFT_UTR
583	134	-1	tRNA
584	135	-1	EXON
585	136	-1	MODEL
586	136	-1	CDS
587	136	-1	EXON
588	137	-1	tRNA
589	138	-1	EXON
590	139	-1	MODEL
591	139	-1	EXON
592	139	-1	RIGHT_UTR
593	139	-1	CDS
594	139	-1	LEFT_UTR
595	140	-1	MODEL
596	140	-1	RIGHT_UTR
597	140	-1	CDS
598	140	-1	EXON
599	140	-1	LEFT_UTR
600	141	-1	MODEL
601	141	-1	RIGHT_UTR
602	141	-1	CDS
603	141	-1	EXON
604	141	-1	LEFT_UTR
605	142	-1	MODEL
606	142	-1	RIGHT_UTR
607	142	-1	CDS
608	142	-1	EXON
609	142	-1	LEFT_UTR
610	143	-1	MODEL
611	143	-1	RIGHT_UTR
612	143	-1	CDS
613	143	-1	EXON
614	143	-1	LEFT_UTR
615	144	-1	MODEL
616	144	-1	RIGHT_UTR
617	144	-1	CDS
618	144	-1	EXON
619	144	-1	LEFT_UTR
620	145	-1	MODEL
621	145	-1	EXON
622	145	-1	RIGHT_UTR
623	145	-1	CDS
624	145	-1	LEFT_UTR
625	146	-1	MODEL
626	146	-1	EXON
627	146	-1	RIGHT_UTR
628	146	-1	CDS
629	146	-1	LEFT_UTR
630	147	-1	MODEL
631	147	-1	RIGHT_UTR
632	147	-1	CDS
633	147	-1	EXON
634	147	-1	LEFT_UTR
635	148	-1	MODEL
636	148	-1	EXON
637	148	-1	RIGHT_UTR
638	148	-1	CDS
639	148	-1	LEFT_UTR
640	149	-1	MODEL
641	149	-1	EXON
642	149	-1	RIGHT_UTR
643	149	-1	CDS
644	149	-1	LEFT_UTR
645	150	-1	MODEL
646	150	-1	EXON
647	150	-1	RIGHT_UTR
648	150	-1	CDS
649	150	-1	LEFT_UTR
650	151	-1	MODEL
651	151	-1	EXON
652	151	-1	RIGHT_UTR
